video_id,label,label_name,label_cat,split,embedding_file,n_frames,embedding_dim
698_693,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/698_693.npz,96,768
698_693,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/698_693.npz,96,768
699,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/699.npz,96,768
699_734,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/699_734.npz,96,768
699_734,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/699_734.npz,96,768
699_734,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/699_734.npz,96,768
699_734,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/699_734.npz,96,768
700,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/700.npz,96,768
700_813,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/700_813.npz,96,768
700_813,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/700_813.npz,96,768
700_813,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/700_813.npz,96,768
700_813,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/700_813.npz,96,768
701,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/701.npz,96,768
701_579,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/701_579.npz,96,768
701_579,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/701_579.npz,96,768
701_579,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/701_579.npz,96,768
701_579,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/701_579.npz,96,768
702,1,real,FF-real,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/702.npz,96,768
702_612,0,fake,FF-F2F,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/702_612.npz,96,768
702_612,0,fake,FF-FS,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/702_612.npz,96,768
702_612,0,fake,FF-DF,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/702_612.npz,96,768
702_612,0,fake,FF-NT,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/702_612.npz,96,768
703,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/703.npz,96,768
703_604,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/703_604.npz,96,768
703_604,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/703_604.npz,96,768
703_604,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/703_604.npz,96,768
703_604,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/703_604.npz,96,768
704,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/704.npz,96,768
704_723,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/704_723.npz,96,768
704_723,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/704_723.npz,96,768
704_723,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/704_723.npz,96,768
704_723,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/704_723.npz,96,768
705,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/705.npz,96,768
705_707,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/705_707.npz,96,768
705_707,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/705_707.npz,96,768
705_707,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/705_707.npz,96,768
705_707,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/705_707.npz,96,768
706,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/706.npz,96,768
706_479,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/706_479.npz,96,768
706_479,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/706_479.npz,96,768
706_479,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/706_479.npz,96,768
706_479,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/706_479.npz,96,768
707,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/707.npz,96,768
707_705,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/707_705.npz,96,768
707_705,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/707_705.npz,96,768
707_705,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/707_705.npz,96,768
707_705,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/707_705.npz,96,768
708,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/708.npz,96,768
708_772,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/708_772.npz,96,768
708_772,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/708_772.npz,96,768
708_772,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/708_772.npz,96,768
708_772,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/708_772.npz,96,768
709,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/709.npz,96,768
709_390,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/709_390.npz,96,768
709_390,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/709_390.npz,96,768
709_390,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/709_390.npz,96,768
709_390,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/709_390.npz,96,768
710,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/710.npz,96,768
710_788,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/710_788.npz,96,768
710_788,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/710_788.npz,96,768
710_788,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/710_788.npz,96,768
710_788,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/710_788.npz,96,768
711,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/711.npz,96,768
711_681,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/711_681.npz,96,768
711_681,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/711_681.npz,96,768
711_681,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/711_681.npz,96,768
711_681,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/711_681.npz,96,768
712,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/712.npz,96,768
712_716,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/712_716.npz,96,768
712_716,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/712_716.npz,96,768
712_716,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/712_716.npz,96,768
712_716,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/712_716.npz,96,768
713,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/713.npz,96,768
713_726,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/713_726.npz,96,768
713_726,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/713_726.npz,96,768
713_726,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/713_726.npz,96,768
713_726,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/713_726.npz,96,768
714,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/714.npz,96,768
714_842,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/714_842.npz,96,768
714_842,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/714_842.npz,96,768
714_842,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/714_842.npz,96,768
714_842,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/714_842.npz,96,768
715,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/715.npz,96,768
715_721,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/715_721.npz,96,768
715_721,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/715_721.npz,96,768
715_721,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/715_721.npz,96,768
715_721,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/715_721.npz,96,768
716,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/716.npz,96,768
716_712,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/716_712.npz,96,768
716_712,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/716_712.npz,96,768
716_712,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/716_712.npz,96,768
716_712,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/716_712.npz,96,768
717,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/717.npz,96,768
717_684,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/717_684.npz,96,768
717_684,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/717_684.npz,96,768
717_684,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/717_684.npz,96,768
717_684,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/717_684.npz,96,768
718,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/718.npz,96,768
718_972,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/718_972.npz,96,768
718_972,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/718_972.npz,96,768
718_972,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/718_972.npz,96,768
718_972,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/718_972.npz,96,768
719,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/719.npz,96,768
719_737,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/719_737.npz,96,768
719_737,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/719_737.npz,96,768
719_737,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/719_737.npz,96,768
719_737,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/719_737.npz,96,768
720,1,real,FF-real,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/720.npz,96,768
720_672,0,fake,FF-F2F,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/720_672.npz,96,768
720_672,0,fake,FF-NT,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/720_672.npz,96,768
720_672,0,fake,FF-FS,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/720_672.npz,96,768
720_672,0,fake,FF-DF,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/720_672.npz,96,768
721,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/721.npz,96,768
721_715,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/721_715.npz,96,768
721_715,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/721_715.npz,96,768
721_715,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/721_715.npz,96,768
721_715,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/721_715.npz,96,768
722,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/722.npz,96,768
722_458,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/722_458.npz,96,768
722_458,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/722_458.npz,96,768
722_458,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/722_458.npz,96,768
722_458,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/722_458.npz,96,768
723,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/723.npz,96,768
723_704,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/723_704.npz,96,768
723_704,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/723_704.npz,96,768
723_704,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/723_704.npz,96,768
723_704,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/723_704.npz,96,768
724,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/724.npz,96,768
724_725,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/724_725.npz,96,768
724_725,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/724_725.npz,96,768
724_725,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/724_725.npz,96,768
724_725,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/724_725.npz,96,768
725,1,real,FF-real,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/725.npz,96,768
725_724,0,fake,FF-NT,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/725_724.npz,96,768
725_724,0,fake,FF-F2F,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/725_724.npz,96,768
725_724,0,fake,FF-DF,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/725_724.npz,96,768
725_724,0,fake,FF-FS,test,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/725_724.npz,96,768
726,1,real,FF-real,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/726.npz,96,768
726_713,0,fake,FF-DF,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/726_713.npz,96,768
726_713,0,fake,FF-NT,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/726_713.npz,96,768
726_713,0,fake,FF-F2F,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-F2F/726_713.npz,96,768
726_713,0,fake,FF-FS,train,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-FS/726_713.npz,96,768
727,1,real,FF-real,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-real/727.npz,96,768
727_729,0,fake,FF-NT,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-NT/727_729.npz,96,768
727_729,0,fake,FF-DF,val,/home/max-andreasen/GitHub/DeepfakeBench/clip/embeddings/raw/ViT-L-14-336-quickgelu_dim768/FaceForensics++/FF-DF/727_729.npz,96,768
