2026-04-21 20:43:09,466 - INFO - === WildDeepfakes preprocess @ 2026-04-21T20:43:09 ===
2026-04-21 20:43:09,467 - INFO - dataset_path=/home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes  num_frames=96
2026-04-21 20:43:09,501 - INFO - 115 tars found in /home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes/fake_test
2026-04-21 21:38:28,280 - WARNING - 471.tar.gz: video 41 has 69 frames (< 96), skipping
2026-04-21 21:38:28,280 - WARNING - 471.tar.gz: video 64 has 66 frames (< 96), skipping
2026-04-21 21:38:28,280 - WARNING - 471.tar.gz: video 43 has 80 frames (< 96), skipping
2026-04-21 21:38:29,180 - WARNING - 472.tar.gz: video 39 has 82 frames (< 96), skipping
2026-04-21 21:38:29,180 - WARNING - 472.tar.gz: video 54 has 62 frames (< 96), skipping
2026-04-21 21:38:29,180 - WARNING - 472.tar.gz: video 17 has 87 frames (< 96), skipping
2026-04-21 21:38:29,181 - WARNING - 472.tar.gz: video 38 has 82 frames (< 96), skipping
2026-04-21 21:38:31,801 - WARNING - 429.tar.gz: video 314 has 72 frames (< 96), skipping
2026-04-21 21:38:32,271 - WARNING - 466.tar.gz: video 280 has 94 frames (< 96), skipping
2026-04-21 21:38:32,271 - WARNING - 466.tar.gz: video 182 has 51 frames (< 96), skipping
2026-04-21 21:38:32,327 - WARNING - 452.tar.gz: video 46 has 72 frames (< 96), skipping
2026-04-21 21:38:32,327 - WARNING - 452.tar.gz: video 9 has 88 frames (< 96), skipping
2026-04-21 21:38:32,684 - WARNING - 466.tar.gz: video 186 has 62 frames (< 96), skipping
2026-04-21 21:38:39,462 - WARNING - 474.tar.gz: video 58 has 90 frames (< 96), skipping
2026-04-21 21:38:40,195 - WARNING - 471.tar.gz: video 1 has 58 frames (< 96), skipping
2026-04-21 21:38:40,526 - WARNING - 474.tar.gz: video 25 has 88 frames (< 96), skipping
2026-04-21 21:38:48,101 - WARNING - 429.tar.gz: video 347 has 55 frames (< 96), skipping
2026-04-21 21:38:49,398 - WARNING - 477.tar.gz: video 16 has 91 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 4 has 89 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 126 has 69 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 206 has 61 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 285 has 83 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 279 has 57 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 67 has 52 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 124 has 55 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 278 has 57 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 10 has 55 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 51 has 76 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 18 has 61 frames (< 96), skipping
2026-04-21 21:38:50,940 - WARNING - 461.tar.gz: video 22 has 57 frames (< 96), skipping
2026-04-21 21:38:52,437 - WARNING - 461.tar.gz: video 207 has 61 frames (< 96), skipping
2026-04-21 21:38:52,729 - WARNING - 477.tar.gz: video 8 has 94 frames (< 96), skipping
2026-04-21 21:38:54,521 - WARNING - 477.tar.gz: video 38 has 84 frames (< 96), skipping
2026-04-21 21:38:54,522 - WARNING - 477.tar.gz: video 37 has 72 frames (< 96), skipping
2026-04-21 21:38:54,522 - WARNING - 477.tar.gz: video 14 has 65 frames (< 96), skipping
2026-04-21 21:38:54,522 - WARNING - 477.tar.gz: video 25 has 57 frames (< 96), skipping
2026-04-21 21:38:54,522 - WARNING - 477.tar.gz: video 27 has 73 frames (< 96), skipping
2026-04-21 21:38:57,643 - WARNING - 482.tar.gz: video 41 has 53 frames (< 96), skipping
2026-04-21 21:38:57,643 - WARNING - 482.tar.gz: video 248 has 66 frames (< 96), skipping
2026-04-21 21:38:57,643 - WARNING - 482.tar.gz: video 200 has 87 frames (< 96), skipping
2026-04-21 21:38:57,643 - WARNING - 482.tar.gz: video 223 has 87 frames (< 96), skipping
2026-04-21 21:38:57,643 - WARNING - 482.tar.gz: video 169 has 54 frames (< 96), skipping
2026-04-21 21:38:57,761 - WARNING - 476.tar.gz: video 16 has 66 frames (< 96), skipping
2026-04-21 21:38:57,761 - WARNING - 476.tar.gz: video 163 has 87 frames (< 96), skipping
2026-04-21 21:38:58,423 - WARNING - 486.tar.gz: video 265 has 52 frames (< 96), skipping
2026-04-21 21:38:59,755 - WARNING - 488.tar.gz: video 218 has 74 frames (< 96), skipping
2026-04-21 21:39:10,933 - WARNING - 490.tar.gz: video 2 has 52 frames (< 96), skipping
2026-04-21 21:39:10,934 - WARNING - 490.tar.gz: video 133 has 54 frames (< 96), skipping
2026-04-21 21:39:11,315 - WARNING - 483.tar.gz: video 110 has 62 frames (< 96), skipping
2026-04-21 21:39:11,315 - WARNING - 483.tar.gz: video 171 has 69 frames (< 96), skipping
2026-04-21 21:39:15,216 - WARNING - 48.tar.gz: video 16 has 53 frames (< 96), skipping
2026-04-21 21:39:19,941 - WARNING - 475.tar.gz: video 282 has 85 frames (< 96), skipping
2026-04-21 21:39:19,941 - WARNING - 475.tar.gz: video 98 has 67 frames (< 96), skipping
2026-04-21 21:39:19,941 - WARNING - 475.tar.gz: video 204 has 90 frames (< 96), skipping
2026-04-21 21:39:21,752 - WARNING - 483.tar.gz: video 273 has 55 frames (< 96), skipping
2026-04-21 21:39:21,753 - WARNING - 483.tar.gz: video 417 has 63 frames (< 96), skipping
2026-04-21 21:39:21,753 - WARNING - 483.tar.gz: video 306 has 60 frames (< 96), skipping
2026-04-21 21:39:21,753 - WARNING - 483.tar.gz: video 332 has 67 frames (< 96), skipping
2026-04-21 21:39:21,753 - WARNING - 483.tar.gz: video 305 has 60 frames (< 96), skipping
2026-04-21 21:39:21,753 - WARNING - 483.tar.gz: video 331 has 67 frames (< 96), skipping
2026-04-21 21:39:27,380 - WARNING - 483.tar.gz: video 116 has 93 frames (< 96), skipping
2026-04-21 21:39:27,380 - WARNING - 483.tar.gz: video 0 has 80 frames (< 96), skipping
2026-04-21 21:39:27,972 - WARNING - 491.tar.gz: video 48 has 53 frames (< 96), skipping
2026-04-21 21:39:31,778 - WARNING - 481.tar.gz: video 56 has 59 frames (< 96), skipping
2026-04-21 21:39:31,779 - WARNING - 481.tar.gz: video 58 has 95 frames (< 96), skipping
2026-04-21 21:39:32,388 - WARNING - 491.tar.gz: video 2 has 77 frames (< 96), skipping
2026-04-21 21:39:33,413 - WARNING - 481.tar.gz: video 68 has 78 frames (< 96), skipping
2026-04-21 21:39:33,721 - WARNING - 493.tar.gz: video 120 has 57 frames (< 96), skipping
2026-04-21 21:39:33,721 - WARNING - 493.tar.gz: video 34 has 53 frames (< 96), skipping
2026-04-21 21:39:33,721 - WARNING - 493.tar.gz: video 40 has 55 frames (< 96), skipping
2026-04-21 21:39:33,722 - WARNING - 493.tar.gz: video 138 has 90 frames (< 96), skipping
2026-04-21 21:39:37,461 - WARNING - 491.tar.gz: video 51 has 53 frames (< 96), skipping
2026-04-21 21:39:38,288 - WARNING - 48.tar.gz: video 143 has 75 frames (< 96), skipping
2026-04-21 21:39:38,288 - WARNING - 48.tar.gz: video 137 has 66 frames (< 96), skipping
2026-04-21 21:39:38,289 - WARNING - 48.tar.gz: video 69 has 63 frames (< 96), skipping
2026-04-21 21:39:38,289 - WARNING - 48.tar.gz: video 149 has 68 frames (< 96), skipping
2026-04-21 21:39:39,210 - WARNING - 492.tar.gz: video 181 has 75 frames (< 96), skipping
2026-04-21 21:39:39,500 - WARNING - 493.tar.gz: video 38 has 62 frames (< 96), skipping
2026-04-21 21:39:39,500 - WARNING - 493.tar.gz: video 104 has 59 frames (< 96), skipping
2026-04-21 21:39:39,571 - WARNING - 475.tar.gz: video 313 has 73 frames (< 96), skipping
2026-04-21 21:39:39,571 - WARNING - 475.tar.gz: video 299 has 73 frames (< 96), skipping
2026-04-21 21:39:45,423 - WARNING - 481.tar.gz: video 70 has 95 frames (< 96), skipping
2026-04-21 21:39:45,450 - WARNING - 499.tar.gz: video 17 has 64 frames (< 96), skipping
2026-04-21 21:39:49,141 - WARNING - 494.tar.gz: video 83 has 92 frames (< 96), skipping
2026-04-21 21:39:49,141 - WARNING - 494.tar.gz: video 144 has 92 frames (< 96), skipping
2026-04-21 21:39:49,141 - WARNING - 494.tar.gz: video 151 has 54 frames (< 96), skipping
2026-04-21 21:39:49,141 - WARNING - 494.tar.gz: video 142 has 75 frames (< 96), skipping
2026-04-21 21:39:49,141 - WARNING - 494.tar.gz: video 84 has 91 frames (< 96), skipping
2026-04-21 21:39:49,141 - WARNING - 494.tar.gz: video 116 has 61 frames (< 96), skipping
2026-04-21 21:39:54,001 - WARNING - 500.tar.gz: video 68 has 56 frames (< 96), skipping
2026-04-21 21:39:54,001 - WARNING - 500.tar.gz: video 61 has 59 frames (< 96), skipping
2026-04-21 21:39:58,574 - WARNING - 498.tar.gz: video 152 has 78 frames (< 96), skipping
2026-04-21 21:39:58,574 - WARNING - 498.tar.gz: video 150 has 61 frames (< 96), skipping
2026-04-21 21:39:58,574 - WARNING - 498.tar.gz: video 164 has 85 frames (< 96), skipping
2026-04-21 21:39:58,574 - WARNING - 498.tar.gz: video 142 has 57 frames (< 96), skipping
2026-04-21 21:39:58,574 - WARNING - 498.tar.gz: video 139 has 74 frames (< 96), skipping
2026-04-21 21:39:58,696 - WARNING - 502.tar.gz: video 52 has 63 frames (< 96), skipping
2026-04-21 21:39:58,696 - WARNING - 502.tar.gz: video 56 has 62 frames (< 96), skipping
2026-04-21 21:39:58,696 - WARNING - 502.tar.gz: video 170 has 59 frames (< 96), skipping
2026-04-21 21:40:03,880 - WARNING - 492.tar.gz: video 0 has 70 frames (< 96), skipping
2026-04-21 21:40:05,742 - WARNING - 501.tar.gz: video 49 has 61 frames (< 96), skipping
2026-04-21 21:40:05,743 - WARNING - 501.tar.gz: video 86 has 94 frames (< 96), skipping
2026-04-21 21:40:05,938 - WARNING - 502.tar.gz: video 102 has 88 frames (< 96), skipping
2026-04-21 21:40:05,938 - WARNING - 502.tar.gz: video 84 has 91 frames (< 96), skipping
2026-04-21 21:40:05,938 - WARNING - 502.tar.gz: video 24 has 88 frames (< 96), skipping
2026-04-21 21:40:07,430 - WARNING - 501.tar.gz: video 45 has 63 frames (< 96), skipping
2026-04-21 21:40:07,430 - WARNING - 501.tar.gz: video 32 has 86 frames (< 96), skipping
2026-04-21 21:40:07,431 - WARNING - 501.tar.gz: video 29 has 54 frames (< 96), skipping
2026-04-21 21:40:07,431 - WARNING - 501.tar.gz: video 97 has 56 frames (< 96), skipping
2026-04-21 21:40:07,431 - WARNING - 501.tar.gz: video 24 has 52 frames (< 96), skipping
2026-04-21 21:40:07,431 - WARNING - 501.tar.gz: video 18 has 54 frames (< 96), skipping
2026-04-21 21:40:08,945 - WARNING - 505.tar.gz: video 44 has 52 frames (< 96), skipping
2026-04-21 21:40:08,945 - WARNING - 505.tar.gz: video 36 has 76 frames (< 96), skipping
2026-04-21 21:40:08,945 - WARNING - 505.tar.gz: video 61 has 57 frames (< 96), skipping
2026-04-21 21:40:17,174 - WARNING - 501.tar.gz: video 20 has 72 frames (< 96), skipping
2026-04-21 21:40:17,174 - WARNING - 501.tar.gz: video 23 has 54 frames (< 96), skipping
2026-04-21 21:40:17,736 - WARNING - 510.tar.gz: video 84 has 64 frames (< 96), skipping
2026-04-21 21:40:18,578 - WARNING - 496.tar.gz: video 72 has 78 frames (< 96), skipping
2026-04-21 21:40:21,189 - WARNING - 495.tar.gz: video 81 has 52 frames (< 96), skipping
2026-04-21 21:40:21,189 - WARNING - 495.tar.gz: video 277 has 76 frames (< 96), skipping
2026-04-21 21:40:21,189 - WARNING - 495.tar.gz: video 21 has 64 frames (< 96), skipping
2026-04-21 21:40:22,646 - WARNING - 51.tar.gz: video 26 has 71 frames (< 96), skipping
2026-04-21 21:40:22,646 - WARNING - 51.tar.gz: video 23 has 94 frames (< 96), skipping
2026-04-21 21:40:23,786 - WARNING - 470.tar.gz: video 194 has 88 frames (< 96), skipping
2026-04-21 21:40:25,653 - WARNING - 512.tar.gz: video 110 has 87 frames (< 96), skipping
2026-04-21 21:40:28,663 - WARNING - 504.tar.gz: video 113 has 69 frames (< 96), skipping
2026-04-21 21:40:28,663 - WARNING - 504.tar.gz: video 57 has 60 frames (< 96), skipping
2026-04-21 21:40:28,663 - WARNING - 504.tar.gz: video 131 has 92 frames (< 96), skipping
2026-04-21 21:40:28,663 - WARNING - 504.tar.gz: video 130 has 65 frames (< 96), skipping
2026-04-21 21:40:29,254 - WARNING - 495.tar.gz: video 130 has 65 frames (< 96), skipping
2026-04-21 21:40:30,038 - WARNING - 515.tar.gz: video 6 has 74 frames (< 96), skipping
2026-04-21 21:40:30,039 - WARNING - 515.tar.gz: video 8 has 71 frames (< 96), skipping
2026-04-21 21:40:30,244 - WARNING - 495.tar.gz: video 162 has 61 frames (< 96), skipping
2026-04-21 21:40:30,244 - WARNING - 495.tar.gz: video 5 has 60 frames (< 96), skipping
2026-04-21 21:40:30,267 - WARNING - 495.tar.gz: video 170 has 54 frames (< 96), skipping
2026-04-21 21:40:30,384 - WARNING - 515.tar.gz: video 2 has 65 frames (< 96), skipping
2026-04-21 21:40:30,384 - WARNING - 515.tar.gz: video 17 has 56 frames (< 96), skipping
2026-04-21 21:40:30,384 - WARNING - 515.tar.gz: video 1 has 87 frames (< 96), skipping
2026-04-21 21:40:30,384 - WARNING - 515.tar.gz: video 18 has 91 frames (< 96), skipping
2026-04-21 21:40:33,517 - WARNING - 504.tar.gz: video 95 has 76 frames (< 96), skipping
2026-04-21 21:40:35,759 - WARNING - 504.tar.gz: video 87 has 75 frames (< 96), skipping
2026-04-21 21:40:35,759 - WARNING - 504.tar.gz: video 134 has 65 frames (< 96), skipping
2026-04-21 21:40:37,327 - WARNING - 512.tar.gz: video 192 has 55 frames (< 96), skipping
2026-04-21 21:40:37,327 - WARNING - 512.tar.gz: video 191 has 55 frames (< 96), skipping
2026-04-21 21:40:37,327 - WARNING - 512.tar.gz: video 211 has 91 frames (< 96), skipping
2026-04-21 21:40:37,925 - WARNING - 504.tar.gz: video 36 has 73 frames (< 96), skipping
2026-04-21 21:40:37,925 - WARNING - 504.tar.gz: video 127 has 54 frames (< 96), skipping
2026-04-21 21:40:37,925 - WARNING - 504.tar.gz: video 69 has 75 frames (< 96), skipping
2026-04-21 21:40:38,059 - WARNING - 470.tar.gz: video 541 has 54 frames (< 96), skipping
2026-04-21 21:40:38,059 - WARNING - 470.tar.gz: video 77 has 73 frames (< 96), skipping
2026-04-21 21:40:38,059 - WARNING - 470.tar.gz: video 161 has 90 frames (< 96), skipping
2026-04-21 21:40:41,792 - WARNING - 519.tar.gz: video 131 has 51 frames (< 96), skipping
2026-04-21 21:40:41,793 - WARNING - 519.tar.gz: video 89 has 63 frames (< 96), skipping
2026-04-21 21:40:41,793 - WARNING - 519.tar.gz: video 80 has 81 frames (< 96), skipping
2026-04-21 21:40:41,793 - WARNING - 519.tar.gz: video 53 has 74 frames (< 96), skipping
2026-04-21 21:40:45,627 - WARNING - 504.tar.gz: video 15 has 92 frames (< 96), skipping
2026-04-21 21:40:46,545 - WARNING - 508.tar.gz: video 161 has 75 frames (< 96), skipping
2026-04-21 21:40:46,755 - WARNING - 495.tar.gz: video 17 has 59 frames (< 96), skipping
2026-04-21 21:40:47,344 - WARNING - 495.tar.gz: video 0 has 55 frames (< 96), skipping
2026-04-21 21:40:49,999 - WARNING - 495.tar.gz: video 25 has 83 frames (< 96), skipping
2026-04-21 21:40:49,999 - WARNING - 495.tar.gz: video 61 has 60 frames (< 96), skipping
2026-04-21 21:40:49,999 - WARNING - 495.tar.gz: video 231 has 76 frames (< 96), skipping
2026-04-21 21:40:51,270 - WARNING - 504.tar.gz: video 61 has 78 frames (< 96), skipping
2026-04-21 21:40:51,584 - WARNING - 496.tar.gz: video 74 has 70 frames (< 96), skipping
2026-04-21 21:40:51,758 - WARNING - 470.tar.gz: video 56 has 93 frames (< 96), skipping
2026-04-21 21:40:51,758 - WARNING - 470.tar.gz: video 71 has 62 frames (< 96), skipping
2026-04-21 21:40:56,236 - WARNING - 523.tar.gz: video 110 has 88 frames (< 96), skipping
2026-04-21 21:40:56,236 - WARNING - 523.tar.gz: video 146 has 85 frames (< 96), skipping
2026-04-21 21:40:56,236 - WARNING - 523.tar.gz: video 162 has 73 frames (< 96), skipping
2026-04-21 21:40:56,236 - WARNING - 523.tar.gz: video 106 has 76 frames (< 96), skipping
2026-04-21 21:41:07,114 - WARNING - 520.tar.gz: video 216 has 95 frames (< 96), skipping
2026-04-21 21:41:07,114 - WARNING - 520.tar.gz: video 439 has 56 frames (< 96), skipping
2026-04-21 21:41:07,114 - WARNING - 520.tar.gz: video 383 has 56 frames (< 96), skipping
2026-04-21 21:41:07,114 - WARNING - 520.tar.gz: video 161 has 51 frames (< 96), skipping
2026-04-21 21:41:07,211 - WARNING - 511.tar.gz: video 333 has 94 frames (< 96), skipping
2026-04-21 21:41:07,636 - WARNING - 516.tar.gz: video 225 has 75 frames (< 96), skipping
2026-04-21 21:41:07,637 - WARNING - 516.tar.gz: video 454 has 94 frames (< 96), skipping
2026-04-21 21:41:07,637 - WARNING - 516.tar.gz: video 183 has 59 frames (< 96), skipping
2026-04-21 21:41:09,455 - WARNING - 524.tar.gz: video 474 has 58 frames (< 96), skipping
2026-04-21 21:41:09,455 - WARNING - 524.tar.gz: video 168 has 87 frames (< 96), skipping
2026-04-21 21:41:09,455 - WARNING - 524.tar.gz: video 146 has 62 frames (< 96), skipping
2026-04-21 21:41:11,914 - WARNING - 516.tar.gz: video 79 has 60 frames (< 96), skipping
2026-04-21 21:41:12,208 - WARNING - 520.tar.gz: video 160 has 51 frames (< 96), skipping
2026-04-21 21:41:12,208 - WARNING - 520.tar.gz: video 514 has 67 frames (< 96), skipping
2026-04-21 21:41:12,208 - WARNING - 520.tar.gz: video 234 has 80 frames (< 96), skipping
2026-04-21 21:41:12,267 - WARNING - 511.tar.gz: video 171 has 90 frames (< 96), skipping
2026-04-21 21:41:12,277 - WARNING - 511.tar.gz: video 479 has 75 frames (< 96), skipping
2026-04-21 21:41:12,277 - WARNING - 511.tar.gz: video 315 has 59 frames (< 96), skipping
2026-04-21 21:41:12,748 - WARNING - 470.tar.gz: video 205 has 63 frames (< 96), skipping
2026-04-21 21:41:12,748 - WARNING - 470.tar.gz: video 309 has 62 frames (< 96), skipping
2026-04-21 21:41:12,834 - WARNING - 524.tar.gz: video 41 has 61 frames (< 96), skipping
2026-04-21 21:41:13,074 - WARNING - 520.tar.gz: video 515 has 67 frames (< 96), skipping
2026-04-21 21:41:13,074 - WARNING - 520.tar.gz: video 528 has 77 frames (< 96), skipping
2026-04-21 21:41:13,074 - WARNING - 520.tar.gz: video 410 has 71 frames (< 96), skipping
2026-04-21 21:41:13,074 - WARNING - 520.tar.gz: video 157 has 51 frames (< 96), skipping
2026-04-21 21:41:13,074 - WARNING - 520.tar.gz: video 530 has 77 frames (< 96), skipping
2026-04-21 21:41:13,074 - WARNING - 520.tar.gz: video 158 has 51 frames (< 96), skipping
2026-04-21 21:41:14,677 - WARNING - 508.tar.gz: video 29 has 54 frames (< 96), skipping
2026-04-21 21:41:15,249 - WARNING - 516.tar.gz: video 193 has 90 frames (< 96), skipping
2026-04-21 21:41:15,795 - WARNING - 524.tar.gz: video 167 has 87 frames (< 96), skipping
2026-04-21 21:41:15,795 - WARNING - 524.tar.gz: video 102 has 52 frames (< 96), skipping
2026-04-21 21:41:15,795 - WARNING - 524.tar.gz: video 821 has 53 frames (< 96), skipping
2026-04-21 21:41:16,543 - WARNING - 520.tar.gz: video 529 has 77 frames (< 96), skipping
2026-04-21 21:41:17,293 - WARNING - 516.tar.gz: video 423 has 61 frames (< 96), skipping
2026-04-21 21:41:22,176 - WARNING - 522.tar.gz: video 85 has 60 frames (< 96), skipping
2026-04-21 21:41:22,176 - WARNING - 522.tar.gz: video 112 has 74 frames (< 96), skipping
2026-04-21 21:41:23,984 - WARNING - 527.tar.gz: video 112 has 53 frames (< 96), skipping
2026-04-21 21:41:26,421 - WARNING - 524.tar.gz: video 169 has 65 frames (< 96), skipping
2026-04-21 21:41:26,622 - WARNING - 511.tar.gz: video 309 has 83 frames (< 96), skipping
2026-04-21 21:41:27,294 - WARNING - 516.tar.gz: video 236 has 61 frames (< 96), skipping
2026-04-21 21:41:27,294 - WARNING - 516.tar.gz: video 456 has 94 frames (< 96), skipping
2026-04-21 21:41:28,702 - WARNING - 527.tar.gz: video 103 has 83 frames (< 96), skipping
2026-04-21 21:41:28,702 - WARNING - 527.tar.gz: video 90 has 62 frames (< 96), skipping
2026-04-21 21:41:30,233 - WARNING - 511.tar.gz: video 603 has 93 frames (< 96), skipping
2026-04-21 21:41:30,234 - WARNING - 511.tar.gz: video 334 has 90 frames (< 96), skipping
2026-04-21 21:41:30,234 - WARNING - 511.tar.gz: video 306 has 90 frames (< 96), skipping
2026-04-21 21:41:32,595 - WARNING - 516.tar.gz: video 455 has 94 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 302 has 64 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 301 has 64 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 44 has 78 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 39 has 51 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 33 has 60 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 34 has 56 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 86 has 68 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 43 has 78 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 45 has 77 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 47 has 76 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 32 has 60 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 36 has 60 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 42 has 78 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 35 has 57 frames (< 96), skipping
2026-04-21 21:41:36,621 - WARNING - 529.tar.gz: video 31 has 60 frames (< 96), skipping
2026-04-21 21:41:40,801 - WARNING - 527.tar.gz: video 99 has 66 frames (< 96), skipping
2026-04-21 21:41:40,801 - WARNING - 527.tar.gz: video 93 has 58 frames (< 96), skipping
2026-04-21 21:41:40,801 - WARNING - 527.tar.gz: video 88 has 78 frames (< 96), skipping
2026-04-21 21:41:44,040 - WARNING - 530.tar.gz: video 6 has 95 frames (< 96), skipping
2026-04-21 21:41:44,040 - WARNING - 530.tar.gz: video 8 has 70 frames (< 96), skipping
2026-04-21 21:41:46,271 - WARNING - 530.tar.gz: video 25 has 84 frames (< 96), skipping
2026-04-21 21:41:46,271 - WARNING - 530.tar.gz: video 7 has 70 frames (< 96), skipping
2026-04-21 21:41:47,244 - WARNING - 522.tar.gz: video 5 has 84 frames (< 96), skipping
2026-04-21 21:41:47,244 - WARNING - 522.tar.gz: video 105 has 72 frames (< 96), skipping
2026-04-21 21:41:47,244 - WARNING - 522.tar.gz: video 103 has 92 frames (< 96), skipping
2026-04-21 21:41:49,277 - WARNING - 511.tar.gz: video 253 has 90 frames (< 96), skipping
2026-04-21 21:41:51,109 - WARNING - 533.tar.gz: video 110 has 69 frames (< 96), skipping
2026-04-21 21:41:51,109 - WARNING - 533.tar.gz: video 106 has 89 frames (< 96), skipping
2026-04-21 21:41:51,109 - WARNING - 533.tar.gz: video 109 has 69 frames (< 96), skipping
2026-04-21 21:42:04,203 - WARNING - 511.tar.gz: video 308 has 90 frames (< 96), skipping
2026-04-21 21:42:04,312 - WARNING - 470.tar.gz: video 599 has 60 frames (< 96), skipping
2026-04-21 21:42:04,313 - WARNING - 470.tar.gz: video 360 has 71 frames (< 96), skipping
2026-04-21 21:42:04,313 - WARNING - 470.tar.gz: video 365 has 93 frames (< 96), skipping
2026-04-21 21:42:04,313 - WARNING - 470.tar.gz: video 60 has 80 frames (< 96), skipping
2026-04-21 21:42:04,313 - WARNING - 470.tar.gz: video 306 has 58 frames (< 96), skipping
2026-04-21 21:42:04,313 - WARNING - 470.tar.gz: video 93 has 71 frames (< 96), skipping
2026-04-21 21:42:04,313 - WARNING - 470.tar.gz: video 305 has 59 frames (< 96), skipping
2026-04-21 21:42:04,313 - WARNING - 470.tar.gz: video 192 has 66 frames (< 96), skipping
2026-04-21 21:42:04,313 - WARNING - 470.tar.gz: video 588 has 55 frames (< 96), skipping
2026-04-21 21:42:04,313 - WARNING - 470.tar.gz: video 190 has 66 frames (< 96), skipping
2026-04-21 21:42:04,313 - WARNING - 470.tar.gz: video 584 has 61 frames (< 96), skipping
2026-04-21 21:42:05,552 - WARNING - 537.tar.gz: video 142 has 85 frames (< 96), skipping
2026-04-21 21:42:06,052 - WARNING - 537.tar.gz: video 145 has 65 frames (< 96), skipping
2026-04-21 21:42:06,052 - WARNING - 537.tar.gz: video 3 has 76 frames (< 96), skipping
2026-04-21 21:42:06,213 - WARNING - 53.tar.gz: video 57 has 63 frames (< 96), skipping
2026-04-21 21:42:06,523 - WARNING - 522.tar.gz: video 93 has 73 frames (< 96), skipping
2026-04-21 21:42:06,783 - WARNING - 522.tar.gz: video 116 has 86 frames (< 96), skipping
2026-04-21 21:42:06,784 - WARNING - 522.tar.gz: video 92 has 57 frames (< 96), skipping
2026-04-21 21:42:06,784 - WARNING - 522.tar.gz: video 101 has 59 frames (< 96), skipping
2026-04-21 21:42:06,784 - WARNING - 522.tar.gz: video 10 has 81 frames (< 96), skipping
2026-04-21 21:42:06,784 - WARNING - 522.tar.gz: video 22 has 89 frames (< 96), skipping
2026-04-21 21:42:08,308 - WARNING - 53.tar.gz: video 254 has 78 frames (< 96), skipping
2026-04-21 21:42:11,873 - WARNING - 53.tar.gz: video 272 has 52 frames (< 96), skipping
2026-04-21 21:42:11,873 - WARNING - 53.tar.gz: video 95 has 81 frames (< 96), skipping
2026-04-21 21:42:14,857 - WARNING - 470.tar.gz: video 374 has 91 frames (< 96), skipping
2026-04-21 21:42:14,857 - WARNING - 470.tar.gz: video 590 has 60 frames (< 96), skipping
2026-04-21 21:42:14,858 - WARNING - 470.tar.gz: video 403 has 59 frames (< 96), skipping
2026-04-21 21:42:15,562 - WARNING - 53.tar.gz: video 56 has 80 frames (< 96), skipping
2026-04-21 21:42:17,548 - WARNING - 53.tar.gz: video 429 has 66 frames (< 96), skipping
2026-04-21 21:42:17,548 - WARNING - 53.tar.gz: video 506 has 55 frames (< 96), skipping
2026-04-21 21:42:19,670 - WARNING - 470.tar.gz: video 291 has 66 frames (< 96), skipping
2026-04-21 21:42:19,670 - WARNING - 470.tar.gz: video 61 has 64 frames (< 96), skipping
2026-04-21 21:42:19,670 - WARNING - 470.tar.gz: video 308 has 62 frames (< 96), skipping
2026-04-21 21:42:20,428 - WARNING - 528.tar.gz: video 64 has 92 frames (< 96), skipping
