number,value,datetime_start,datetime_complete,duration,params_attn_dropout,params_clip_layer,params_dim_feedforward,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_n_heads,params_num_layers,params_optimizer_type,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
727,0.9451530612244897,2026-04-22 03:55:14.514135,2026-04-22 03:56:36.064946,0 days 00:01:21.550811,0.36019417306693896,block_16,1024,0.0005591212163805392,cosine,0.3179626493832396,3072,8,7,adam,0.0006756501206918306,0.9451530612244897,,,,PRUNED
728,0.8299872448979593,2026-04-22 03:56:36.220743,2026-04-22 03:56:48.274225,0 days 00:00:12.053482,0.6894443878639578,block_16,1024,0.0008549431461528423,cosine,0.0031736396859941562,3072,2,7,adam,0.0017659890787401211,0.8299872448979593,,,,PRUNED
729,0.782359693877551,2026-04-22 03:56:48.406215,2026-04-22 03:56:54.659967,0 days 00:00:06.253752,0.6245499547595889,block_16,1024,0.0005626824023553237,cosine,0.18636475046994885,1024,8,8,adam,0.004786040466589968,0.782359693877551,,,,PRUNED
730,0.9509821428571429,2026-04-22 03:56:54.797936,2026-04-22 03:58:16.706543,0 days 00:01:21.908607,0.4020894499991081,block_16,1024,0.00016807514242108025,cosine,0.033800666974274605,1024,32,6,adam,0.022630395055609626,0.9197448979591837,0.9393367346938777,0.9509821428571429,,PRUNED
731,0.929515306122449,2026-04-22 03:58:16.844411,2026-04-22 03:58:46.217297,0 days 00:00:29.372886,0.56340414345098,block_16,1024,2.5117390171442752e-05,cosine,0.31359857393587487,3072,16,7,adam,2.6392966375173318e-05,0.929515306122449,,,,PRUNED
732,0.8256760204081632,2026-04-22 03:58:46.354509,2026-04-22 03:58:52.524400,0 days 00:00:06.169891,0.2946170018002167,block_16,1024,0.0004496684659631128,cosine,0.22188596130572885,1024,2,7,adam,0.052496364963598295,0.8256760204081632,,,,PRUNED
733,0.9486224489795918,2026-04-22 03:58:52.659040,2026-04-22 04:00:22.329785,0 days 00:01:29.670745,0.29386286313744153,block_16,1024,0.00042235931657124245,cosine,0.0036986028100706586,2048,32,9,adam,0.01002419050870134,0.9486224489795918,,,,PRUNED
734,0.9042602040816325,2026-04-22 04:00:22.477277,2026-04-22 04:00:36.385087,0 days 00:00:13.907810,0.5145686565556353,block_16,1024,0.00017175428719157275,cosine,0.025977179820138696,1024,8,12,adam,0.09533990913571147,0.9042602040816325,,,,PRUNED
735,0.8637117346938775,2026-04-22 04:00:36.565401,2026-04-22 04:00:48.537534,0 days 00:00:11.972133,0.5085001000705611,block_16,1024,9.816174075339391e-05,cosine,0.20777135121595913,1024,8,6,adam,0.09960830149029137,0.8637117346938775,,,,PRUNED
736,0.9162372448979592,2026-04-22 04:00:48.677978,2026-04-22 04:01:01.978164,0 days 00:00:13.300186,0.527336739340807,block_16,1024,0.00016231774906655795,cosine,0.17760811874448046,1024,8,11,adam,0.0013636641423827927,0.8814285714285715,0.9162372448979592,,,PRUNED
737,0.9110969387755102,2026-04-22 04:01:02.185180,2026-04-22 04:01:18.619231,0 days 00:00:16.434051,0.6863926869996427,block_16,1024,0.00020066202802644163,cosine,0.05077505369226244,1024,32,13,adam,0.05895390002084837,0.9110969387755102,,,,PRUNED
738,0.8492729591836734,2026-04-22 04:01:18.774683,2026-04-22 04:01:25.121143,0 days 00:00:06.346460,0.4222498341210764,block_16,1024,4.965184789664812e-05,cosine,0.3601616253944626,1024,16,9,adam,0.03566487088794722,0.8492729591836734,,,,PRUNED
739,0.8433801020408164,2026-04-22 04:01:25.322369,2026-04-22 04:01:31.656657,0 days 00:00:06.334288,0.31211181539685645,block_16,1024,0.00018451851602961278,cosine,0.26313506831920797,1024,16,9,adam,0.06769445124308159,0.8433801020408164,,,,PRUNED
740,0.5682270408163265,2026-04-22 04:01:31.810625,2026-04-22 04:01:47.656429,0 days 00:00:15.845804,0.3353343530914121,block_16,1024,0.0009394805016534557,cosine,0.1505191656603344,512,16,14,adam,0.0007165883815004649,0.5682270408163265,,,,PRUNED
741,0.9533035714285714,2026-04-22 04:01:47.816094,2026-04-22 04:03:45.253095,0 days 00:01:57.437001,0.45064473152088375,block_16,1024,0.0001561070304602859,cosine,0.11957207815526888,1024,32,6,adam,0.013498672488490722,0.8677551020408163,0.9217474489795918,0.939719387755102,0.9506632653061224,COMPLETE
742,0.9154719387755103,2026-04-22 04:03:45.379658,2026-04-22 04:03:59.095969,0 days 00:00:13.716311,0.261256398214962,block_16,1024,0.0001349801255687841,cosine,0.21622465206276825,1024,16,11,adam,0.0016611716259497086,0.8570153061224489,0.9154719387755103,,,PRUNED
743,0.7910076530612246,2026-04-22 04:03:59.250888,2026-04-22 04:04:31.493250,0 days 00:00:32.242362,0.6655107059028041,block_16,1024,0.0009691216559944381,cosine,0.1353999111686791,3072,2,11,adam,1.6980883306023407e-06,0.7910076530612246,,,,PRUNED
744,0.8290688775510203,2026-04-22 04:04:31.644344,2026-04-22 04:04:43.611727,0 days 00:00:11.967383,0.42004919801971174,block_16,1024,0.00029562164641785813,cosine,0.08941848529296922,3072,8,7,adam,0.0919598199894072,0.8290688775510203,,,,PRUNED
745,0.902984693877551,2026-04-22 04:04:43.754181,2026-04-22 04:04:58.851050,0 days 00:00:15.096869,0.316260595334552,block_16,1024,0.00010982728995911185,cosine,0.09139342857798119,512,8,14,adam,6.722830048821892e-06,0.902984693877551,,,,PRUNED
746,0.8553443877551019,2026-04-22 04:04:59.005605,2026-04-22 04:05:11.662616,0 days 00:00:12.657011,0.3228408906196353,block_16,1024,0.0005061051152779353,cosine,0.24852922554162843,512,8,10,adam,0.0004834440323574192,0.8553443877551019,,,,PRUNED
747,0.9357270408163265,2026-04-22 04:05:11.807764,2026-04-22 04:05:41.153850,0 days 00:00:29.346086,0.485592630493352,block_16,1024,0.00046380395978973737,cosine,0.25870692792712635,1024,32,6,adam,0.004316481554033818,0.923125,0.9357270408163265,,,PRUNED
748,0.7936224489795918,2026-04-22 04:05:41.312777,2026-04-22 04:05:47.506862,0 days 00:00:06.194085,0.47252016499243665,block_16,1024,0.00032405763702687937,cosine,0.17913715520584153,1024,8,6,adam,0.09821932967730818,0.7936224489795918,,,,PRUNED
749,0.8157142857142857,2026-04-22 04:05:47.676678,2026-04-22 04:05:55.462290,0 days 00:00:07.785612,0.45292055130314635,block_16,1024,0.00027825820690104554,cosine,0.19354693345074636,2048,16,13,adam,0.004539096824018261,0.8157142857142857,,,,PRUNED
750,0.9547576530612245,2026-04-22 04:05:55.636753,2026-04-22 04:08:23.751930,0 days 00:02:28.115177,0.22557998967793771,block_16,1024,0.00018252596049465067,cosine,0.2085353238265854,1024,8,14,adam,0.029898146230391307,0.936313775510204,0.9519132653061224,,,COMPLETE
751,0.8903316326530613,2026-04-22 04:08:23.883935,2026-04-22 04:08:38.422971,0 days 00:00:14.539036,0.4881369967314475,block_16,1024,2.6865800635366965e-05,cosine,0.2704400001013696,512,8,13,adam,0.001773321790176801,0.8903316326530613,,,,PRUNED
752,0.9366964285714285,2026-04-22 04:08:38.561030,2026-04-22 04:09:15.647684,0 days 00:00:37.086654,0.20846161146459366,block_16,1024,0.0002503332899776657,cosine,0.258366583331465,1024,8,14,adam,0.011363530173578483,0.9146428571428572,0.9366964285714285,,,PRUNED
753,0.7936989795918368,2026-04-22 04:09:15.796314,2026-04-22 04:09:27.719476,0 days 00:00:11.923162,0.4045729569020936,block_16,1024,0.0009412560723508758,cosine,0.3957305719466152,2048,8,7,adam,0.035627493617493566,0.7936989795918368,,,,PRUNED
754,0.9451147959183673,2026-04-22 04:09:27.858125,2026-04-22 04:11:10.518121,0 days 00:01:42.659996,0.28854986035301794,block_16,1024,6.485660430658866e-05,cosine,0.14765888676086686,2048,8,14,adam,0.025243724624508582,0.9451147959183673,,,,PRUNED
755,0.9059821428571427,2026-04-22 04:11:10.742875,2026-04-22 04:11:25.966167,0 days 00:00:15.223292,0.26877714552342746,block_16,1024,5.63672311926928e-05,cosine,0.10267483670353343,1024,16,13,adam,0.07886342876137689,0.9059821428571427,,,,PRUNED
756,0.8051275510204082,2026-04-22 04:11:26.118968,2026-04-22 04:11:32.302595,0 days 00:00:06.183627,0.37879033772026427,block_16,1024,0.0004813661172273898,cosine,0.23032906044752638,1024,8,8,adam,0.0030255760058402583,0.8051275510204082,,,,PRUNED
757,0.9105102040816326,2026-04-22 04:11:32.508244,2026-04-22 04:11:48.308915,0 days 00:00:15.800671,0.20771967534119218,block_16,1024,3.3467484989938404e-05,cosine,0.19072819180048944,2048,16,14,adam,2.7292015765860658e-06,0.8629464285714287,0.9105102040816326,,,PRUNED
758,0.9084566326530613,2026-04-22 04:11:48.474077,2026-04-22 04:12:03.635881,0 days 00:00:15.161804,0.21877056643711656,block_16,1024,0.00032718888164984055,cosine,0.09763078197668737,1024,8,14,adam,0.009501537052756439,0.9084566326530613,,,,PRUNED
759,0.9111989795918366,2026-04-22 04:12:03.786608,2026-04-22 04:12:18.381445,0 days 00:00:14.594837,0.25582164772750415,block_16,1024,6.428335205487968e-05,cosine,0.18172526765701524,1024,8,13,adam,0.0007256844437404865,0.8523724489795919,0.9111989795918366,,,PRUNED
760,0.9356887755102041,2026-04-22 04:12:18.532116,2026-04-22 04:12:47.696595,0 days 00:00:29.164479,0.4833029023291648,block_16,1024,0.0003543348845800161,cosine,0.25638367811124585,1024,8,6,adam,0.010345091026540675,0.920420918367347,0.9356887755102041,,,PRUNED
761,0.9104081632653062,2026-04-22 04:12:47.835107,2026-04-22 04:13:02.276503,0 days 00:00:14.441396,0.28686834401281763,block_16,1024,0.00016539460626884697,cosine,0.2758144721767473,1024,8,13,adam,0.002985346445834212,0.9104081632653062,,,,PRUNED
762,0.8290816326530612,2026-04-22 04:13:02.421288,2026-04-22 04:13:10.280293,0 days 00:00:07.859005,0.340094574607188,block_16,1024,0.00012772555492227735,cosine,0.2362502263231917,1024,8,14,adam,0.013465087794018971,0.8290816326530612,,,,PRUNED
763,0.8922704081632653,2026-04-22 04:13:10.432402,2026-04-22 04:13:23.424725,0 days 00:00:12.992323,0.47449980538756453,block_16,1024,0.00016873318589482938,cosine,0.2158130691614557,3072,16,10,adam,0.06681518104700765,0.8539668367346939,0.8922704081632653,,,PRUNED
764,0.8386607142857143,2026-04-22 04:13:23.637849,2026-04-22 04:13:30.825850,0 days 00:00:07.188001,0.2095922928152548,block_16,1024,0.00014484326854663612,cosine,0.20631588868169648,1024,8,12,adam,0.03930692771892407,0.8386607142857143,,,,PRUNED
765,0.9538010204081633,2026-04-22 04:13:31.037193,2026-04-22 04:15:40.848455,0 days 00:02:09.811262,0.2568281258778404,block_16,1024,0.00022844426012658998,cosine,0.18881694793432424,1024,2,11,adam,0.03445941599052159,0.9184566326530612,0.9372321428571428,0.9514540816326531,,COMPLETE
766,0.9348341836734694,2026-04-22 04:15:40.985547,2026-04-22 04:16:10.519865,0 days 00:00:29.534318,0.20810443072906432,block_16,1024,8.081519343149432e-05,cosine,0.23559381707041732,2048,2,6,adam,0.0025894285939742825,0.9348341836734694,,,,PRUNED
767,0.902780612244898,2026-04-22 04:16:10.650115,2026-04-22 04:16:24.603090,0 days 00:00:13.952975,0.30064892926717235,block_16,1024,0.0003795296371266092,cosine,0.16747702958307573,1024,2,12,adam,0.00043201568101707314,0.902780612244898,,,,PRUNED
768,0.6984056122448979,2026-04-22 04:16:24.765317,2026-04-22 04:16:57.195086,0 days 00:00:32.429769,0.23531215598681643,block_16,1024,0.0002832481066227225,cosine,0.2570440262712058,1024,2,11,adam,0.09264667851352788,0.6984056122448979,,,,PRUNED
769,0.9147448979591837,2026-04-22 04:16:57.339915,2026-04-22 04:17:11.349179,0 days 00:00:14.009264,0.3257050493702214,block_16,1024,7.186531950627188e-05,cosine,0.12834112254743663,1024,2,12,adam,0.01708574806894708,0.864030612244898,0.9147448979591837,,,PRUNED
770,0.8488520408163265,2026-04-22 04:17:11.515674,2026-04-22 04:17:17.766512,0 days 00:00:06.250838,0.5951855129366687,block_16,1024,0.0001637609636758596,cosine,0.29902030749057235,1024,32,7,adam,0.06177668844648217,0.8488520408163265,,,,PRUNED
771,0.9369260204081633,2026-04-22 04:17:17.921151,2026-04-22 04:17:50.463616,0 days 00:00:32.542465,0.2488174898225604,block_16,1024,0.00024174606708187978,cosine,0.27270504640212934,1024,2,11,adam,0.006001542393273003,0.862704081632653,0.9188010204081634,0.9369260204081633,,PRUNED
772,0.8144897959183672,2026-04-22 04:17:50.620715,2026-04-22 04:18:02.664840,0 days 00:00:12.044125,0.41988517273921105,block_16,1024,0.0002734239420613123,cosine,0.13907538200734645,1024,32,6,adam,0.08878473307666328,0.8144897959183672,,,,PRUNED
773,0.9361479591836734,2026-04-22 04:18:02.810262,2026-04-22 04:18:32.223876,0 days 00:00:29.413614,0.3295948357961369,block_16,1024,0.00012935999594080726,cosine,0.22580677410152258,1024,2,8,adam,0.03424476116626869,0.8609183673469387,0.9177933673469388,0.9361479591836734,,PRUNED
774,0.841811224489796,2026-04-22 04:18:32.366559,2026-04-22 04:18:40.256545,0 days 00:00:07.889986,0.24156251140858065,block_16,1024,0.00010594529861254375,cosine,0.09471822677831546,1024,8,14,adam,0.018434015146770004,0.841811224489796,,,,PRUNED
775,0.8261479591836736,2026-04-22 04:18:40.414344,2026-04-22 04:18:46.568740,0 days 00:00:06.154396,0.4900462848262462,block_16,1024,0.00020253863326283704,cosine,0.10760334152735018,512,32,6,adam,0.0863414564452086,0.8261479591836736,,,,PRUNED
776,0.8186096938775511,2026-04-22 04:18:46.705431,2026-04-22 04:18:52.932358,0 days 00:00:06.226927,0.354162633146634,block_16,1024,0.00036628310592612683,cosine,0.292598899299694,1024,8,8,adam,0.062217645138159625,0.8186096938775511,,,,PRUNED
777,0.9078316326530612,2026-04-22 04:18:53.066810,2026-04-22 04:19:06.985105,0 days 00:00:13.918295,0.20137212456976994,block_16,1024,0.0003264285919846724,cosine,0.1262938287965181,1024,2,12,adam,0.09322618885747229,0.8614158163265307,0.9078316326530612,,,PRUNED
778,0.8153188775510204,2026-04-22 04:19:07.176125,2026-04-22 04:19:15.022729,0 days 00:00:07.846604,0.23942776281144817,block_16,1024,0.00036334456403559686,cosine,0.27810966053352904,3072,8,14,adam,0.028622640959406333,0.8153188775510204,,,,PRUNED
779,0.9022448979591836,2026-04-22 04:19:15.187142,2026-04-22 04:19:29.712243,0 days 00:00:14.525101,0.2416186932535153,block_16,1024,0.0003361769199714479,cosine,0.29955985395336826,1024,8,13,adam,0.06705532417122229,0.9022448979591836,,,,PRUNED
780,0.9458035714285715,2026-04-22 04:19:29.879445,2026-04-22 04:21:02.917002,0 days 00:01:33.037557,0.25486724986597475,block_16,1024,0.0001020988707334297,cosine,0.0023221077579441973,1024,16,11,adam,5.878852866799206e-05,0.9381632653061225,0.9458035714285715,,,PRUNED
781,0.8408801020408162,2026-04-22 04:21:03.060962,2026-04-22 04:21:09.600347,0 days 00:00:06.539385,0.523571670187861,block_16,1024,0.00016208433178698602,cosine,0.25510452062792593,1024,2,10,adam,0.01850926918563861,0.8408801020408162,,,,PRUNED
782,0.9537244897959185,2026-04-22 04:21:09.741993,2026-04-22 04:23:13.311818,0 days 00:02:03.569825,0.3074170765623631,block_16,1024,0.00023726876795384847,cosine,0.22113700821924798,1024,2,10,adam,0.02351233349886836,0.8687372448979592,0.9182397959183674,0.9380229591836734,0.9517219387755103,COMPLETE
783,0.7949107142857144,2026-04-22 04:23:13.444811,2026-04-22 04:23:19.907321,0 days 00:00:06.462510,0.24197249095620574,block_16,1024,0.0004092204235917193,cosine,0.1762608698650966,1024,2,10,adam,0.008951555911905227,0.7949107142857144,,,,PRUNED
784,0.9151020408163265,2026-04-22 04:23:20.102938,2026-04-22 04:23:33.433060,0 days 00:00:13.330122,0.21060351234525448,block_16,1024,7.664419610127033e-05,cosine,0.27518448500386145,1024,2,11,adam,0.006624438328719626,0.8756887755102041,0.9151020408163265,,,PRUNED
785,0.8020025510204082,2026-04-22 04:23:33.644893,2026-04-22 04:23:40.523059,0 days 00:00:06.878166,0.21623089367777848,block_16,1024,0.0007694383245259412,cosine,0.14346069418202745,1024,32,9,adam,0.0033383981971253757,0.8020025510204082,,,,PRUNED
786,0.9167474489795919,2026-04-22 04:23:40.678174,2026-04-22 04:23:57.799690,0 days 00:00:17.121516,0.46767312727086646,block_16,1024,0.00019597446636683243,cosine,0.006641695768987296,1024,32,14,adam,0.002184704256418767,0.8756760204081632,0.9167474489795919,,,PRUNED
787,0.9539285714285715,2026-04-22 04:23:57.950684,2026-04-22 04:26:47.126901,0 days 00:02:49.176217,0.5928493597322733,block_16,1024,0.0002272200201809924,cosine,0.01655784256444293,1024,32,14,adam,0.02532101909629696,0.9370535714285715,0.9519897959183673,,,COMPLETE
788,0.9314158163265306,2026-04-22 04:26:47.271137,2026-04-22 04:27:19.655529,0 days 00:00:32.384392,0.22590638366399063,block_16,1024,0.00020757365561020448,cosine,0.04083072698330589,1024,32,9,adam,0.06511603398395675,0.9314158163265306,,,,PRUNED
789,0.9346428571428571,2026-04-22 04:27:19.798176,2026-04-22 04:28:01.923946,0 days 00:00:42.125770,0.569275888078498,block_16,1024,0.0005462602152666238,cosine,0.03803518921978632,1024,32,14,adam,0.00046002348436182034,0.9346428571428571,,,,PRUNED
790,0.9282142857142857,2026-04-22 04:28:02.081780,2026-04-22 04:28:34.588368,0 days 00:00:32.506588,0.5228123508657344,block_16,1024,4.012235431214603e-05,cosine,0.23129810976263215,2048,2,11,adam,4.032333768893646e-05,0.9282142857142857,,,,PRUNED
791,0.8491454081632653,2026-04-22 04:28:34.742444,2026-04-22 04:28:42.634750,0 days 00:00:07.892306,0.25344883774101024,block_16,1024,5.581374160515529e-05,cosine,0.3852099186746981,3072,16,13,adam,1.0895644081313111e-05,0.8491454081632653,,,,PRUNED
792,0.9063647959183673,2026-04-22 04:28:42.780078,2026-04-22 04:28:58.354307,0 days 00:00:15.574229,0.5852570412906831,block_16,1024,0.0004007255233274748,cosine,0.07168526608573125,1024,32,12,adam,0.0049318910748023005,0.9063647959183673,,,,PRUNED
793,0.9489158163265305,2026-04-22 04:28:58.501218,2026-04-22 04:30:20.540025,0 days 00:01:22.038807,0.3592254765230978,block_16,1024,0.00013285011570222745,cosine,0.049821657649800205,3072,32,6,adam,0.02269484359602912,0.9489158163265305,,,,PRUNED
794,0.9092602040816327,2026-04-22 04:30:20.690427,2026-04-22 04:30:35.162400,0 days 00:00:14.471973,0.26917267903577935,block_16,1024,0.00017597606503336083,cosine,0.17516658253658704,2048,8,13,adam,0.012743156474214062,0.9092602040816327,,,,PRUNED
795,0.8284183673469387,2026-04-22 04:30:35.309501,2026-04-22 04:30:43.469787,0 days 00:00:08.160286,0.6059669794952538,block_16,1024,0.0003251877326666916,cosine,0.012741887829029871,1024,32,12,adam,0.019356628752706412,0.8284183673469387,,,,PRUNED
796,0.9454081632653062,2026-04-22 04:30:43.640569,2026-04-22 04:32:04.751961,0 days 00:01:21.111392,0.6734391845782479,block_16,1024,4.238254816353822e-05,cosine,0.0026026002848401064,2048,8,8,adam,3.5724862735666495e-06,0.9454081632653062,,,,PRUNED
797,0.8327678571428572,2026-04-22 04:32:04.895209,2026-04-22 04:32:13.352945,0 days 00:00:08.457736,0.5246439774170492,block_16,1024,0.00035025433355198365,cosine,0.07239297384495136,1024,32,13,adam,0.03500254680159147,0.8327678571428572,,,,PRUNED
798,0.8361352040816327,2026-04-22 04:32:13.518346,2026-04-22 04:32:20.087639,0 days 00:00:06.569293,0.32854805464053266,block_16,1024,0.00034023035083581717,cosine,0.2087816208970292,1024,2,10,adam,0.02450262888868993,0.8361352040816327,,,,PRUNED
799,0.9482780612244898,2026-04-22 04:32:20.225740,2026-04-22 04:34:06.519005,0 days 00:01:46.293265,0.2971415284084974,block_16,1024,6.132746654018073e-05,cosine,0.05597196760027759,1024,32,12,adam,5.771543843802728e-06,0.9399617346938776,0.9482780612244898,,,PRUNED
800,0.9120535714285715,2026-04-22 04:34:06.663288,2026-04-22 04:34:19.041831,0 days 00:00:12.378543,0.21317420584582703,block_16,1024,7.127081211961491e-05,cosine,0.08626909993456783,2048,16,9,adam,0.012499243016677148,0.865625,0.9120535714285715,,,PRUNED
801,0.9546811224489796,2026-04-22 04:34:19.193801,2026-04-22 04:36:47.629151,0 days 00:02:28.435350,0.326248021312128,block_16,1024,0.00015833299497862243,cosine,0.13333602559093,1024,8,14,adam,0.053145446973280955,0.9517219387755101,,,,COMPLETE
802,0.8414795918367347,2026-04-22 04:36:47.785225,2026-04-22 04:36:55.364321,0 days 00:00:07.579096,0.2541160031474979,block_16,1024,0.00026335247290220655,cosine,0.16438447954456997,1024,8,13,adam,0.0103585838948303,0.8414795918367347,,,,PRUNED
803,0.9066709183673469,2026-04-22 04:36:55.523908,2026-04-22 04:37:10.511226,0 days 00:00:14.987318,0.2623936188457652,block_16,1024,0.00013333290374618724,cosine,0.16407556929634576,1024,8,14,adam,0.049714045488205516,0.9066709183673469,,,,PRUNED
804,0.9095790816326531,2026-04-22 04:37:10.656587,2026-04-22 04:37:23.988364,0 days 00:00:13.331777,0.21545527478606488,block_16,1024,0.0001832209203922482,cosine,0.29385816297845874,2048,2,11,adam,0.009727334460843338,0.8549617346938775,0.9095790816326531,,,PRUNED
805,0.9353188775510204,2026-04-22 04:37:24.171987,2026-04-22 04:38:01.233135,0 days 00:00:37.061148,0.2157254974748072,block_16,1024,8.177078898942873e-05,cosine,0.2811480227213342,1024,8,14,adam,0.00570095057045773,0.9145918367346939,0.9353188775510204,,,PRUNED
806,0.8886989795918367,2026-04-22 04:38:01.380537,2026-04-22 04:38:16.543442,0 days 00:00:15.162905,0.21743764813050015,block_16,1024,0.00021707515436545787,cosine,0.10642253443036717,1024,8,14,adam,0.09786530631312149,0.8886989795918367,,,,PRUNED
807,0.8477551020408165,2026-04-22 04:38:16.711159,2026-04-22 04:38:25.568577,0 days 00:00:08.857418,0.5678727750666832,block_16,1024,0.00012788939900163981,cosine,0.018523512588096955,1024,32,14,adam,0.04803214090357885,0.8477551020408165,,,,PRUNED
808,0.9373214285714285,2026-04-22 04:38:25.729121,2026-04-22 04:39:07.848032,0 days 00:00:42.118911,0.6089716738306967,block_16,1024,0.00017989358966544707,cosine,0.11637792686277804,1024,32,14,adam,0.019953999572905882,0.8689540816326531,0.9171301020408164,0.9373214285714285,,PRUNED
809,0.8414285714285715,2026-04-22 04:39:08.007556,2026-04-22 04:39:15.876943,0 days 00:00:07.869387,0.3599828313612047,block_16,1024,0.00015220581176186293,cosine,0.107908092313829,1024,8,14,adam,0.09058517498514895,0.8414285714285715,,,,PRUNED
810,0.7258163265306123,2026-04-22 04:39:16.037476,2026-04-22 04:39:24.221490,0 days 00:00:08.184014,0.5120355835225393,block_16,1024,0.0007548970126782873,cosine,0.012157147905258486,512,16,14,adam,2.2871753632918846e-06,0.7258163265306123,,,,PRUNED
811,0.882295918367347,2026-04-22 04:39:24.386601,2026-04-22 04:39:40.800399,0 days 00:00:16.413798,0.6881545500440231,block_16,1024,0.0002661364147653791,cosine,0.00517522190226356,1024,32,13,adam,0.09860591381637153,0.882295918367347,,,,PRUNED
812,0.9340688775510204,2026-04-22 04:39:40.966261,2026-04-22 04:40:14.813590,0 days 00:00:33.847329,0.6046815265501153,block_16,1024,0.00017769641158954343,cosine,0.034703648756542,1024,2,12,adam,0.006283499054246344,0.9340688775510204,,,,PRUNED
813,0.8053954081632654,2026-04-22 04:40:14.962886,2026-04-22 04:40:21.829513,0 days 00:00:06.866627,0.301614705299373,block_16,1024,0.00014470480478712532,cosine,0.17621687590701632,2048,2,11,adam,0.020930255312625587,0.8053954081632654,,,,PRUNED
814,0.7304591836734694,2026-04-22 04:40:21.991288,2026-04-22 04:40:29.939805,0 days 00:00:07.948517,0.6993459540650828,block_16,1024,0.00024052156676437626,cosine,0.3805536455422837,3072,2,14,adam,0.0003137386559764164,0.7304591836734694,,,,PRUNED
815,0.9346428571428571,2026-04-22 04:40:30.101320,2026-04-22 04:41:08.716754,0 days 00:00:38.615434,0.6811774571294287,block_16,1024,0.00015341426006243891,cosine,0.1031230066687994,1024,16,14,adam,0.0628673874004885,0.9346428571428571,,,,PRUNED
816,0.8453316326530613,2026-04-22 04:41:08.870213,2026-04-22 04:41:15.761291,0 days 00:00:06.891078,0.3416408784296066,block_16,1024,0.0003189285288600801,cosine,0.18251446573761548,1024,2,11,adam,0.08995783480811968,0.8453316326530613,,,,PRUNED
817,0.9492091836734693,2026-04-22 04:41:15.920715,2026-04-22 04:43:12.490552,0 days 00:01:56.569837,0.20604167230037812,block_16,1024,0.00037622215622924835,cosine,0.22064814114123915,1024,32,14,adam,0.07077929445149314,0.9492091836734693,,,,PRUNED
818,0.9367091836734693,2026-04-22 04:43:12.661924,2026-04-22 04:43:42.058337,0 days 00:00:29.396413,0.3224501054007723,block_16,1024,0.00018580160384910684,cosine,0.20681815484526805,1024,2,9,adam,0.00664621588044728,0.8892091836734695,0.9220663265306122,0.9367091836734693,,PRUNED
819,0.9430484693877551,2026-04-22 04:43:42.270681,2026-04-22 04:45:11.936160,0 days 00:01:29.665479,0.2686576675680842,block_16,1024,0.000444432622726394,cosine,0.048921438037901,512,32,9,adam,5.4621458967282055e-06,0.9377933673469387,0.9430484693877551,,,PRUNED
820,0.900625,2026-04-22 04:45:12.081990,2026-04-22 04:45:27.247866,0 days 00:00:15.165876,0.3593245446809437,block_16,1024,8.868627258951751e-05,cosine,0.1715189991233717,3072,8,14,adam,0.06184728723770363,0.8664668367346939,0.900625,,,PRUNED
821,0.9113520408163265,2026-04-22 04:45:27.405611,2026-04-22 04:45:42.516118,0 days 00:00:15.110507,0.6640230442497005,block_16,1024,0.00012262475471789628,cosine,0.007856378688599834,1024,2,14,adam,0.07765730089323888,0.9113520408163265,,,,PRUNED
822,0.9363010204081633,2026-04-22 04:45:42.671230,2026-04-22 04:46:16.551033,0 days 00:00:33.879803,0.32348740259423425,block_16,1024,0.00030624120055930155,cosine,0.23058204955881867,1024,2,12,adam,0.004009831826631192,0.9162244897959184,0.9363010204081633,,,PRUNED
823,0.6772576530612245,2026-04-22 04:46:16.690669,2026-04-22 04:46:24.191313,0 days 00:00:07.500644,0.4416489598099701,block_16,1024,0.0008135242381058828,cosine,0.36738961303334583,512,16,12,adam,0.0027708948092377826,0.6772576530612245,,,,PRUNED
824,0.9460204081632654,2026-04-22 04:46:24.339101,2026-04-22 04:47:49.813057,0 days 00:01:25.473956,0.6174452803775111,block_16,1024,8.18945759913105e-05,cosine,0.06479776678859923,3072,2,10,adam,0.04296647745818532,0.9460204081632654,,,,PRUNED
825,0.935548469387755,2026-04-22 04:47:49.961568,2026-04-22 04:48:26.967258,0 days 00:00:37.005690,0.4680226387562209,block_16,1024,0.0002816854072659077,cosine,0.0010531418106761448,1024,8,14,adam,0.004102351976972574,0.9138137755102042,0.935548469387755,,,PRUNED
826,0.9335204081632653,2026-04-22 04:48:27.130240,2026-04-22 04:49:07.321472,0 days 00:00:40.191232,0.3051021814350825,block_16,1024,0.00018425032484671944,cosine,0.21373444920152826,1024,32,13,adam,0.010071606383808001,0.9335204081632653,,,,PRUNED
827,0.9103571428571429,2026-04-22 04:49:07.465430,2026-04-22 04:49:19.627128,0 days 00:00:12.161698,0.3690038741221397,block_16,1024,2.5715359745083224e-05,cosine,0.15685899784698953,1024,8,9,adam,2.9688914894753655e-06,0.8627168367346939,0.9103571428571429,,,PRUNED
828,0.9302168367346939,2026-04-22 04:49:19.805640,2026-04-22 04:50:01.969507,0 days 00:00:42.163867,0.6507243046247437,block_16,1024,6.726387460005192e-05,cosine,0.2939521357954918,2048,32,14,adam,0.00024940875597919597,0.9302168367346939,,,,PRUNED
