number,value,datetime_start,datetime_complete,duration,params_clip_layer,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_optimizer_type,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
381,0.8977423469387755,2026-04-22 00:25:40.969906,2026-04-22 00:25:52.671133,0 days 00:00:11.701227,block_16,0.0072667390415297115,constant,0.35528274025337725,1024,adamw,0.8977423469387755,,,PRUNED
382,0.9227168367346937,2026-04-22 00:25:52.808860,2026-04-22 00:26:21.657318,0 days 00:00:28.848458,block_16,0.0053674381579118064,constant,0.3083125166102334,1024,adamw,0.9227168367346937,,,PRUNED
383,0.8406760204081632,2026-04-22 00:26:21.841258,2026-04-22 00:26:27.854851,0 days 00:00:06.013593,block_16,0.007178952405790892,constant,0.2943481397622706,2048,adamw,0.8406760204081632,,,PRUNED
384,0.7776658163265306,2026-04-22 00:26:27.994282,2026-04-22 00:26:33.959703,0 days 00:00:05.965421,block_16,0.043654848502173986,constant,0.3246687691696328,2048,adamw,0.7776658163265306,,,PRUNED
385,0.8530102040816325,2026-04-22 00:26:34.086899,2026-04-22 00:26:40.065636,0 days 00:00:05.978737,block_16,0.006728089152361074,constant,0.27359220813247886,1024,adamw,0.8530102040816325,,,PRUNED
386,0.9314158163265307,2026-04-22 00:26:40.225498,2026-04-22 00:27:53.835849,0 days 00:01:13.610351,block_16,0.005210772583621047,constant,0.29720990581334317,1024,adamw,0.9228826530612244,,,COMPLETE
387,0.8976275510204083,2026-04-22 00:27:53.979035,2026-04-22 00:28:05.774593,0 days 00:00:11.795558,block_16,0.007391816000422285,constant,0.36692249391547993,1024,adamw,0.8976275510204083,,,PRUNED
388,0.8990688775510204,2026-04-22 00:28:05.926788,2026-04-22 00:28:17.798859,0 days 00:00:11.872071,block_16,0.005076930073578928,constant,0.25070458249072686,1024,adamw,0.8542474489795919,0.8990688775510204,,PRUNED
389,0.8925127551020408,2026-04-22 00:28:17.937612,2026-04-22 00:28:29.810280,0 days 00:00:11.872668,block_16,0.008884655907465367,constant,0.37276228548882784,4096,adamw,0.8925127551020408,,,PRUNED
390,0.9212755102040816,2026-04-22 00:28:29.952526,2026-04-22 00:28:59.062768,0 days 00:00:29.110242,block_16,0.005720392619162491,constant,0.25001039348440257,3072,adamw,0.8702933673469389,0.9036989795918368,0.9212755102040816,PRUNED
391,0.9224107142857142,2026-04-22 00:28:59.216978,2026-04-22 00:29:28.216119,0 days 00:00:28.999141,block_16,0.005166216548639249,constant,0.37617347475792,1024,adamw,0.9224107142857142,,,PRUNED
392,0.8534821428571429,2026-04-22 00:29:28.364775,2026-04-22 00:29:34.354525,0 days 00:00:05.989750,block_16,0.007196035389859064,constant,0.2947535138673634,1024,adamw,0.8534821428571429,,,PRUNED
393,0.9200255102040816,2026-04-22 00:29:34.502867,2026-04-22 00:30:03.365812,0 days 00:00:28.862945,block_16,0.015707573349570642,constant,0.3613471982273385,2048,adamw,0.9200255102040816,,,PRUNED
394,0.8976020408163266,2026-04-22 00:30:03.510432,2026-04-22 00:30:15.274637,0 days 00:00:11.764205,block_16,0.008813701444464205,constant,0.31285526799622965,3072,adamw,0.8976020408163266,,,PRUNED
395,0.8510841836734695,2026-04-22 00:30:15.413971,2026-04-22 00:30:21.456065,0 days 00:00:06.042094,block_16,0.007229975643670697,constant,0.3182902639884361,1024,adamw,0.8510841836734695,,,PRUNED
396,0.818686224489796,2026-04-22 00:30:21.600145,2026-04-22 00:30:27.565099,0 days 00:00:05.964954,block_16,0.011249052434048062,constant,0.3200213812849341,1024,adamw,0.818686224489796,,,PRUNED
397,0.9315816326530613,2026-04-22 00:30:27.718159,2026-04-22 00:31:41.163163,0 days 00:01:13.445004,block_16,0.007561966616541177,constant,0.22198791358854764,1024,adamw,0.9021683673469387,0.924311224489796,,COMPLETE
398,0.9225382653061225,2026-04-22 00:31:41.304945,2026-04-22 00:32:10.158841,0 days 00:00:28.853896,block_16,0.0063660744268216685,constant,0.2813845470970193,1024,adamw,0.9225382653061225,,,PRUNED
399,0.9011224489795918,2026-04-22 00:32:10.362022,2026-04-22 00:32:22.114674,0 days 00:00:11.752652,block_16,0.005269815546492814,constant,0.2082038844439466,1024,adamw,0.8556887755102041,0.9011224489795918,,PRUNED
